Index_ID,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
341,5238105,Active,currency 1,-844,0,982.0,,,0,157500.0,108117.0,0.0,0.0,Consumer credit,-15,
342,5189148,Closed,currency 1,-2797,0,-2341.0,-2613.0,3573.18,0,41674.5,0.0,0.0,0.0,Consumer credit,-2613,
343,5614669,Closed,currency 1,-1266,0,-686.0,-807.0,0.0,0,113498.64,0.0,0.0,0.0,Consumer credit,-807,
344,6562757,Active,currency 1,-110,0,255.0,,0.0,0,92340.0,70969.5,0.0,0.0,Consumer credit,-18,0.0
345,5975293,Closed,currency 1,-818,0,-86.0,-331.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-323,11452.5
346,6081719,Active,currency 1,-439,0,30976.0,,,0,36000.0,12928.5,0.0,0.0,Credit card,-14,
347,5723551,Closed,currency 1,-2530,0,-2363.0,-2363.0,,0,105030.0,,,0.0,Credit card,-2363,
350,6356060,Closed,currency 1,-922,0,-465.0,-494.0,,0,185368.68,0.0,,0.0,Consumer credit,-490,
351,5997225,Closed,currency 1,-2346,0,-1979.0,-1979.0,0.0,0,31495.5,0.0,0.0,0.0,Consumer credit,-1979,
352,5679317,Closed,currency 1,-1540,0,-1237.0,-1265.0,,0,72100.17,0.0,,0.0,Consumer credit,-718,0.0
353,6038675,Closed,currency 1,-1751,0,-1659.0,-1657.0,,0,9405.0,0.0,0.0,0.0,Consumer credit,-1476,
354,6522826,Closed,currency 1,-480,0,616.0,-182.0,,0,1426500.0,0.0,0.0,0.0,Consumer credit,-171,
355,5486285,Closed,currency 1,-1693,0,-1639.0,-1639.0,,0,258025.5,,,0.0,Consumer credit,-1639,
356,6283284,Closed,currency 1,-1642,0,-1551.0,-943.0,,0,47205.0,,,0.0,Consumer credit,-940,
357,5504394,Active,currency 1,-165,0,31148.0,,,0,67500.0,48303.0,0.0,0.0,Credit card,-160,
359,6589037,Active,currency 1,-161,0,418.0,,,0,355419.0,308232.0,0.0,0.0,Consumer credit,-49,
360,6426988,Closed,currency 1,-1233,0,-728.0,-694.0,,0,90000.0,,,0.0,Credit card,-694,
361,5889310,Closed,currency 1,-550,0,-359.0,-359.0,,0,398160.0,0.0,0.0,0.0,Consumer credit,-357,12344.985
362,5607848,Closed,currency 1,-906,0,-327.0,-356.0,,0,103716.0,0.0,,0.0,Consumer credit,-354,
363,5503329,Closed,currency 1,-1611,0,215.0,-903.0,,0,630000.0,0.0,0.0,0.0,Consumer credit,-624,
364,5055942,Closed,currency 1,-1556,0,-1344.0,-1370.0,,0,24023.52,0.0,,0.0,Consumer credit,-729,
366,6277768,Closed,currency 1,-2231,0,-1683.0,-1717.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-455,
369,5813945,Active,currency 1,-2403,0,-2224.0,,,0,44883.0,,,0.0,Consumer credit,-2214,
371,6007885,Closed,currency 1,-266,0,-82.0,-150.0,0.0,0,67500.0,0.0,0.0,0.0,Consumer credit,-11,
372,6743889,Active,currency 1,-242,0,1584.0,,,0,360000.0,336172.5,0.0,0.0,Consumer credit,-22,13500.0
374,5440975,Active,currency 1,-353,0,3299.0,,,0,3600000.0,1678410.0,0.0,0.0,Mortgage,-6,24282.0
375,6403448,Closed,currency 1,-758,0,-580.0,-580.0,,0,52326.0,0.0,0.0,0.0,Consumer credit,-569,
376,5027374,Active,currency 1,-632,0,463.0,,0.0,0,135000.0,0.0,135000.0,0.0,Credit card,-166,
378,6807406,Closed,currency 1,-2016,0,-1829.0,-1802.0,,0,21555.0,0.0,0.0,0.0,Consumer credit,-900,0.0
381,5182688,Active,currency 1,-434,0,832.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-130,
383,5015347,Active,currency 1,-2744,0,-1634.0,,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-674,
386,5544961,Active,currency 1,-1909,0,955.0,,2096.46,0,54000.0,16267.41,6232.59,0.0,Credit card,-600,
389,5600074,Closed,currency 1,-588,0,-314.0,-496.0,0.0,0,79509.6,0.0,0.0,0.0,Consumer credit,-496,
390,6385130,Active,currency 1,-901,0,925.0,,,0,504000.0,329278.5,0.0,0.0,Consumer credit,-12,
393,6456036,Closed,currency 1,-1457,0,-726.0,-912.0,,0,111861.0,0.0,0.0,0.0,Consumer credit,-912,
400,5976542,Closed,currency 1,-2736,0,-2189.0,-2189.0,0.0,0,180000.0,,,0.0,Consumer credit,-2188,170208.0
401,6800484,Closed,currency 1,-2659,0,-832.0,-835.0,,0,1350000.0,0.0,0.0,0.0,Consumer credit,-833,0.0
402,5855680,Active,currency 1,-940,0,788.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-637,
403,6540798,Closed,currency 1,-1415,0,-715.0,-776.0,,0,1147500.0,0.0,,0.0,Consumer credit,-776,
405,5688579,Active,currency 1,-504,0,-169.0,,,0,486000.0,467914.5,0.0,0.0,Credit card,-24,
407,6315792,Closed,currency 1,-2250,0,-2035.0,-2064.0,6165.0,0,32009.04,0.0,0.0,0.0,Consumer credit,-2064,
411,6267029,Closed,currency 1,-2291,0,-1742.0,-1749.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-121,
414,6179529,Closed,currency 1,-2631,0,-1900.0,-1992.0,0.0,0,157500.0,0.0,0.0,0.0,Consumer credit,-1992,
415,6380783,Closed,currency 1,-1223,0,-1070.0,-1070.0,,0,153373.5,0.0,,0.0,Consumer credit,-1070,
417,5730302,Active,currency 1,-184,0,144.0,,,0,135000.0,123385.5,0.0,0.0,Credit card,-19,0.0
419,5432933,Closed,currency 1,-563,0,-198.0,-198.0,0.0,0,126594.09,0.0,0.0,0.0,Consumer credit,-194,
421,5823676,Closed,currency 1,-634,0,-450.0,-568.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-567,0.0
422,6232329,Active,currency 1,-151,0,1675.0,,,0,766125.0,737991.0,0.0,0.0,Consumer credit,-25,22266.0
423,5747174,Active,currency 1,-63,0,927.0,,,0,360000.0,227290.5,0.0,0.0,Credit card,-4,
425,5036521,Active,currency 1,-1578,0,675.0,,,0,243000.0,232641.0,0.0,0.0,Credit card,-13,14895.0
426,6491472,Closed,currency 1,-2510,0,-2175.0,-2204.0,0.0,0,42085.8,0.0,0.0,0.0,Consumer credit,-2204,
427,6214278,Active,currency 1,-329,0,767.0,,,0,94500.0,75001.5,0.0,0.0,Consumer credit,-31,
429,5626068,Active,currency 1,-582,0,504.0,,,0,225000.0,211365.0,0.0,0.0,Credit card,-91,
430,5226344,Active,currency 1,-1356,0,,,,0,13500000.0,12604477.5,,0.0,Mortgage,-15,
432,6272747,Closed,currency 1,-1654,0,-1385.0,-1137.0,,0,190255.5,,,0.0,Consumer credit,-1134,
434,6062868,Active,currency 1,-345,0,202.0,,0.0,0,96727.275,85009.185,0.0,0.0,Consumer credit,-190,
438,5936794,Active,currency 1,-328,0,,,0.0,0,135000.0,141435.0,0.0,0.0,Credit card,-22,7083.0
439,6226971,Closed,currency 1,-2755,0,-2543.0,-2572.0,2893.905,0,15846.12,0.0,0.0,0.0,Consumer credit,-2572,
440,6349438,Closed,currency 1,-2188,0,-1459.0,-1938.0,,0,2651400.0,0.0,0.0,0.0,Car loan,-1110,
441,5799958,Closed,currency 1,-280,0,-68.0,-107.0,,0,18949.5,0.0,,0.0,Consumer credit,-105,
442,6456486,Closed,currency 1,-793,0,-650.0,-650.0,,0,0.0,0.0,0.0,0.0,Credit card,-641,
443,5226729,Closed,currency 1,-1115,0,-747.0,-746.0,,0,144517.5,0.0,0.0,0.0,Consumer credit,-121,
445,5681161,Closed,currency 1,-2436,0,-975.0,-1492.0,,0,1863000.0,0.0,0.0,0.0,Car loan,-662,
446,5090347,Closed,currency 1,-478,0,,-196.0,,0,450000.0,,,0.0,Credit card,-192,0.0
447,6770667,Closed,currency 1,-1852,0,-1554.0,-1514.0,,0,54229.5,0.0,0.0,0.0,Consumer credit,-1332,
449,6780577,Active,currency 1,-166,0,30941.0,,,0,134955.0,0.0,0.0,0.0,Credit card,-9,13495.5
450,5185870,Active,currency 1,-214,0,334.0,,,0,162000.0,121905.0,0.0,0.0,Consumer credit,-44,10534.5
451,6418164,Closed,currency 1,-2822,0,-1726.0,-2088.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-613,
452,5122786,Closed,currency 1,-533,0,-259.0,-347.0,,0,50656.5,0.0,,0.0,Consumer credit,-344,
453,5592881,Closed,currency 1,-1140,0,-774.0,-895.0,,0,61519.5,0.0,0.0,0.0,Consumer credit,-895,
455,6058844,Active,currency 1,-544,0,1048.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-10,
458,5010067,Active,currency 1,-855,0,30946.0,,,0,200250.0,188482.5,0.0,0.0,Credit card,-12,90000.0
459,5691655,Closed,currency 1,-1249,0,599.0,-1229.0,0.0,0,270000.0,0.0,0.0,0.0,Credit card,-669,
461,6311516,Closed,currency 1,-165,0,-149.0,-160.0,,0,36000.0,0.0,0.0,0.0,Consumer credit,-150,0.0
464,5195099,Active,currency 1,-1574,0,-402.0,,4617.0,0,4500.0,-100.125,100.125,0.0,Credit card,-600,
466,5997702,Closed,currency 1,-933,0,893.0,-520.0,,0,558000.0,0.0,0.0,0.0,Consumer credit,-200,
468,6402692,Closed,currency 1,-2288,0,-1954.0,-1971.0,,0,140552.1,0.0,,0.0,Consumer credit,-729,
469,5503713,Closed,currency 1,-2339,0,-1622.0,-1615.0,,0,225000.0,0.0,,0.0,Loan for business development,-1615,
470,5103655,Closed,currency 1,-1034,0,-673.0,-950.0,,0,87511.5,0.0,,0.0,Consumer credit,-363,
471,6512420,Active,currency 1,-151,0,1695.0,,,0,135000.0,110590.92,24409.08,0.0,Credit card,-26,
472,6819055,Closed,currency 1,-2353,0,-149.0,-235.0,,0,222750.0,0.0,,0.0,Credit card,-228,
476,5253047,Active,currency 1,-408,0,5071.0,,,0,8878500.0,6900363.0,0.0,0.0,Mortgage,-42,39150.0
478,6594972,Closed,currency 1,-2749,0,-2626.0,-2612.0,,0,58954.5,0.0,0.0,0.0,Consumer credit,-970,0.0
479,6430023,Closed,currency 1,-428,0,-63.0,-367.0,,0,1350000.0,0.0,0.0,0.0,Consumer credit,-357,0.0
480,5588216,Active,currency 1,-497,0,1339.0,,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-437,
482,5100084,Closed,currency 1,-750,0,-383.0,-383.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-383,
483,5234521,Closed,currency 1,-1789,0,-1454.0,-1756.0,0.0,0,149127.03,0.0,0.0,0.0,Consumer credit,-1756,
484,5864769,Active,currency 1,-241,0,855.0,,,0,795285.0,,,0.0,Consumer credit,-27,
485,5152068,Closed,currency 1,-1187,0,-485.0,-152.0,,0,0.0,0.0,,0.0,Credit card,-142,
486,6026882,Closed,currency 1,-882,0,-543.0,-786.0,,0,39942.0,0.0,,0.0,Consumer credit,-381,
488,6214201,Closed,currency 1,-639,0,-274.0,-265.0,,0,466654.5,0.0,0.0,0.0,Consumer credit,-244,
490,5965368,Closed,currency 1,-2500,0,-674.0,-2134.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-397,
492,5130286,Closed,currency 1,-312,0,-10.0,-10.0,,0,48541.5,0.0,0.0,0.0,Consumer credit,-10,
494,6460034,Active,currency 1,-707,0,1119.0,,,0,1447875.0,1107828.0,0.0,0.0,Consumer credit,-34,42201.0
495,6491384,Active,currency 1,-328,0,1498.0,,,0,630000.0,530136.0,0.0,0.0,Consumer credit,-1,
496,5441645,Active,currency 1,-293,0,1049.0,,,0,112500.0,109422.0,0.0,0.0,Credit card,-26,
498,5943206,Closed,currency 1,-462,0,-97.0,-217.0,,0,458248.5,0.0,0.0,0.0,Consumer credit,-171,0.0
499,6074642,Active,currency 1,-1616,0,-878.0,,,0,0.0,0.0,0.0,0.0,Credit card,-3,
501,6139056,Closed,currency 1,-594,0,-502.0,-502.0,0.0,0,76933.98,0.0,0.0,0.0,Consumer credit,-498,
502,5217497,Closed,currency 1,-1107,0,-985.0,-925.0,,0,68935.5,,,0.0,Consumer credit,-922,
503,6589069,Closed,currency 1,-1333,0,-237.0,-751.0,,0,495000.0,0.0,0.0,0.0,Consumer credit,-558,
504,6257863,Closed,currency 1,-2335,0,-509.0,-1292.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-180,
505,6459671,Closed,currency 1,-1725,0,-1379.0,-1530.0,,0,21469.5,0.0,,0.0,Consumer credit,-436,
506,6049870,Closed,currency 1,-2356,0,-2172.0,-2172.0,0.0,0,23085.0,0.0,0.0,0.0,Consumer credit,-2172,
507,6389548,Closed,currency 1,-2540,0,-2174.0,-2171.0,,0,120996.0,0.0,0.0,0.0,Consumer credit,-2161,
508,5547451,Closed,currency 1,-1450,0,-343.0,-454.0,,0,0.0,0.0,0.0,0.0,Credit card,-411,
510,5803072,Closed,currency 1,-1433,0,-702.0,-706.0,,0,70452.0,0.0,0.0,0.0,Consumer credit,-706,
513,6543355,Closed,currency 1,-2889,0,-2583.0,-2583.0,,0,167044.5,0.0,0.0,0.0,Consumer credit,-1603,
520,5787585,Active,currency 1,-1229,0,968.0,,,0,391500.0,357462.0,0.0,0.0,Credit card,-8,0.0
521,5454945,Closed,currency 1,-2752,0,-2571.0,-1105.0,4320.0,0,19908.675,0.0,0.0,0.0,Consumer credit,-1105,
522,6808891,Active,currency 1,-114,0,617.0,,0.0,0,157500.0,157500.0,0.0,0.0,Consumer credit,-22,
523,5371686,Active,currency 1,-530,0,566.0,,14589.0,0,720000.0,191209.5,,0.0,Credit card,-10,
525,5205776,Closed,currency 1,-1516,0,-1393.0,-1393.0,,0,53460.0,0.0,,0.0,Consumer credit,-1389,14512.5
527,6433748,Closed,currency 1,-1526,0,-1160.0,-1159.0,,0,46854.0,0.0,0.0,0.0,Consumer credit,-811,
528,6234607,Closed,currency 1,-1106,0,-923.0,-922.0,,0,76500.0,0.0,0.0,0.0,Consumer credit,-776,13405.5
529,5212987,Active,currency 1,-104,0,200.0,,,0,19572.165,14980.95,,0.0,Consumer credit,-2,
530,6226050,Closed,currency 1,-2857,0,-2552.0,-2536.0,,0,59049.0,0.0,0.0,0.0,Consumer credit,-772,
532,6460436,Closed,currency 1,-1583,0,-1278.0,-1266.0,,0,28660.5,0.0,0.0,0.0,Consumer credit,-888,
533,6262156,Active,currency 1,-1057,0,2605.0,,,0,3375000.0,1372630.5,0.0,0.0,Mortgage,-11,23184.0
537,6405678,Closed,currency 1,-261,0,-50.0,-24.0,,0,185611.5,,,0.0,Consumer credit,-18,
538,6543557,Active,currency 1,-8,0,1831.0,,,0,450000.0,450000.0,,0.0,Credit card,-7,17820.0
539,5662308,Closed,currency 1,-524,0,-159.0,-157.0,,0,65592.0,0.0,0.0,0.0,Consumer credit,-152,
540,6471386,Active,currency 1,-135,0,950.0,,,0,67500.0,58140.0,0.0,0.0,Credit card,-14,4050.0
541,5032689,Active,currency 1,-1879,0,-783.0,,,0,549031.5,0.0,0.0,0.0,Car loan,-1604,
544,5602114,Closed,currency 1,-776,0,1051.0,-380.0,,0,0.0,0.0,,0.0,Credit card,-194,
545,6158858,Active,currency 1,-69,0,663.0,,,0,135423.54,135423.54,,0.0,Consumer credit,-57,8838.0
547,5177276,Closed,currency 1,-1511,0,-1088.0,-1029.0,,0,204633.0,,,0.0,Consumer credit,-1026,
548,6402892,Active,currency 1,-478,0,27423.0,,0.0,1,78750.0,0.0,78750.0,0.0,Credit card,-54,
549,5219389,Closed,currency 1,-1570,0,-839.0,-839.0,,0,132520.5,0.0,0.0,0.0,Consumer credit,-793,
551,6535314,Closed,currency 1,-2429,0,-1789.0,-1110.0,,0,535500.0,0.0,0.0,0.0,Consumer credit,-793,
552,6074790,Closed,currency 1,-2440,0,-2017.0,-2017.0,,0,652500.0,0.0,0.0,0.0,Consumer credit,-40,0.0
553,5195589,Closed,currency 1,-1190,0,-885.0,-860.0,,0,31387.5,0.0,0.0,0.0,Consumer credit,-794,
554,5829754,Closed,currency 1,-1445,0,-1269.0,-1269.0,,0,97933.5,0.0,0.0,0.0,Consumer credit,-1261,20416.5
559,6630115,Active,currency 1,-578,0,518.0,,,0,900000.0,269964.0,0.0,0.0,Consumer credit,-23,
560,6276219,Active,currency 1,-374,0,723.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-23,
561,6408978,Closed,currency 1,-2445,0,-1915.0,-2000.0,,0,45000.0,,,0.0,Credit card,-2000,
562,5158960,Active,currency 1,-147,0,31058.0,,,0,202500.0,197896.5,,0.0,Credit card,-12,
563,6552643,Closed,currency 1,-791,0,-59.0,-213.0,,0,101241.0,0.0,0.0,0.0,Consumer credit,-213,
564,5735682,Closed,currency 1,-2778,0,-2046.0,-2368.0,,0,846000.0,0.0,0.0,0.0,Consumer credit,-1484,
567,5475013,Closed,currency 1,-2755,0,-2543.0,-2603.0,10890.0,0,61461.54,0.0,0.0,0.0,Consumer credit,-2603,
568,6410635,Closed,currency 1,-355,0,10.0,-61.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-57,17244.0
569,6497097,Closed,currency 1,-1385,0,-1203.0,-1200.0,,0,17289.0,0.0,,0.0,Consumer credit,-1200,
570,5824786,Closed,currency 1,-2375,0,-2040.0,-2040.0,0.0,0,40275.0,0.0,0.0,0.0,Consumer credit,-1615,
571,5206929,Active,currency 1,-177,0,919.0,,0.0,0,579311.865,525723.93,0.0,0.0,Consumer credit,-23,
572,5532134,Closed,currency 1,-1226,0,-919.0,-987.0,,0,43875.0,0.0,0.0,0.0,Consumer credit,-987,
574,5614607,Closed,currency 1,-2677,0,-2311.0,-2622.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-980,
575,5729424,Closed,currency 1,-1822,0,-1519.0,-1501.0,,0,118269.0,0.0,0.0,0.0,Consumer credit,-906,
578,6767803,Closed,currency 1,-2869,0,-2657.0,-2685.0,21105.0,0,115377.03,0.0,0.0,0.0,Consumer credit,-2685,
581,6382418,Active,currency 1,-105,0,984.0,,,0,49500.0,0.0,0.0,0.0,Credit card,-34,
582,6389391,Closed,currency 1,-1297,0,-961.0,-990.0,,0,47010.51,0.0,,0.0,Consumer credit,-776,
583,6307060,Closed,currency 1,-1212,0,-846.0,-846.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-102,
586,5025129,Closed,currency 1,-2700,0,-1648.0,-1648.0,,0,257400.0,0.0,,0.0,Consumer credit,-1247,5543.64
588,5831254,Closed,currency 1,-1076,0,-710.0,-738.0,,0,161519.04,0.0,,0.0,Consumer credit,-689,
589,6317898,Active,currency 1,-807,0,275.0,,,0,225000.0,0.0,0.0,0.0,Credit card,-13,0.0
590,5677609,Closed,currency 1,-785,0,1064.0,,,0,0.0,0.0,,0.0,Credit card,-478,7410.015
591,6021568,Closed,currency 1,-555,0,-283.0,-283.0,,0,0.0,0.0,0.0,0.0,Credit card,-279,0.0
592,6498459,Closed,currency 1,-437,0,-257.0,-257.0,,0,75780.0,0.0,0.0,0.0,Consumer credit,-254,6988.5
595,5168065,Closed,currency 1,-2748,0,-2414.0,-2443.0,0.0,0,79987.5,0.0,0.0,0.0,Consumer credit,-2443,
596,5091595,Closed,currency 1,-727,0,-392.0,-421.0,,0,94446.0,0.0,,0.0,Consumer credit,-419,
598,5872912,Closed,currency 1,-891,0,-707.0,-769.0,0.0,0,81679.5,0.0,0.0,0.0,Consumer credit,-767,
599,6278492,Active,currency 1,-615,0,-311.0,,0.0,0,75310.605,10800.0,0.0,0.0,Consumer credit,-586,
600,6578032,Closed,currency 1,-1675,0,-1491.0,-1491.0,0.0,0,34605.0,0.0,0.0,0.0,Consumer credit,-1487,
601,6100071,Closed,currency 1,-1791,0,-1697.0,-1697.0,0.0,0,37007.325,0.0,0.0,0.0,Consumer credit,-1697,
603,5097728,Closed,currency 1,-902,0,-352.0,-352.0,,0,132462.0,0.0,0.0,0.0,Consumer credit,-346,
604,6239764,Closed,currency 1,-510,0,588.0,-47.0,,0,2602062.0,0.0,0.0,0.0,Car loan,-44,
606,5487844,Closed,currency 1,-2555,0,-2342.0,-2399.0,9175.32,0,25448.22,0.0,0.0,0.0,Consumer credit,-2399,
607,6783079,Closed,currency 1,-491,0,-279.0,-308.0,,0,22632.3,0.0,,0.0,Consumer credit,-298,
608,5312859,Closed,currency 1,-2167,0,-1955.0,-1983.0,0.0,0,51243.12,0.0,0.0,0.0,Consumer credit,-1983,
610,5251666,Active,currency 1,-609,0,123.0,,0.0,0,95220.0,21474.0,0.0,0.0,Consumer credit,-18,
614,5397757,Closed,currency 1,-1423,0,-1057.0,-1057.0,,0,102411.0,0.0,0.0,0.0,Consumer credit,-1057,
616,5401868,Closed,currency 1,-1448,0,-1266.0,-1265.0,,0,110389.5,0.0,0.0,0.0,Consumer credit,-1265,
617,5490053,Closed,currency 1,-909,0,-878.0,-861.0,,0,25614.0,0.0,0.0,0.0,Consumer credit,-732,
618,5727109,Active,currency 1,-472,0,14.0,,,0,36000.0,0.0,0.0,0.0,Credit card,-3,27000.0
619,5692992,Closed,currency 1,-2221,0,-2022.0,-927.0,,0,45306.0,,,0.0,Consumer credit,-924,
622,5201089,Closed,currency 1,-2826,0,-2521.0,-2499.0,,0,46462.5,0.0,0.0,0.0,Consumer credit,-826,
624,5731703,Active,currency 1,-264,0,1058.0,,,0,270000.0,270333.0,0.0,0.0,Credit card,-20,
625,6353468,Closed,currency 1,-2911,0,-2699.0,-2726.0,16380.0,0,91753.83,0.0,0.0,0.0,Consumer credit,-2698,13619.835
626,5323154,Active,currency 1,-245,0,1582.0,,0.0,0,825030.675,778558.5,0.0,0.0,Consumer credit,-20,
627,5190739,Closed,currency 1,-2173,0,-1988.0,-1959.0,,0,162697.5,0.0,0.0,0.0,Consumer credit,-714,
632,5565232,Closed,currency 1,-1709,0,-1343.0,-1337.0,,0,41971.5,0.0,0.0,0.0,Consumer credit,-783,
633,6240075,Closed,currency 1,-2342,0,-2167.0,-2167.0,,0,39429.0,,,0.0,Credit card,-2167,
634,6404536,Closed,currency 1,-1339,0,122.0,-423.0,,0,387000.0,0.0,0.0,0.0,Consumer credit,-3,
635,6417564,Active,currency 1,-462,0,179.0,,,0,157500.0,59062.5,0.0,0.0,Consumer credit,-13,
636,5798731,Closed,currency 1,-986,0,-680.0,-679.0,,0,207000.0,0.0,0.0,0.0,Consumer credit,-579,11848.5
637,5882870,Closed,currency 1,-1383,0,-1169.0,-1198.0,,0,24618.42,0.0,,0.0,Consumer credit,-835,
638,6158046,Closed,currency 1,-1031,0,-665.0,-669.0,,0,57150.0,0.0,0.0,0.0,Consumer credit,-669,
640,6259495,Closed,currency 1,-1340,0,-885.0,-826.0,,0,72292.5,,,0.0,Consumer credit,-823,
642,6377232,Active,currency 1,-329,0,1497.0,,,0,931036.5,833485.5,,0.0,Consumer credit,-20,
646,5855157,Closed,currency 1,-800,0,-496.0,-496.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-275,
647,5982246,Closed,currency 1,-2543,0,,-179.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-108,0.0
651,6007734,Active,currency 1,-300,0,993.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-83,
652,5503815,Active,currency 1,-460,0,636.0,,,0,517171.5,425628.0,0.0,0.0,Consumer credit,-10,
653,5977688,Closed,currency 1,-1242,0,-878.0,-1092.0,0.0,0,31738.5,0.0,0.0,0.0,Consumer credit,-1092,
655,5454527,Closed,currency 1,-1285,0,-1102.0,-1098.0,,0,54675.0,0.0,0.0,0.0,Consumer credit,-1098,0.0
657,6246628,Active,currency 1,-946,0,149.0,,,0,237150.0,48654.0,0.0,0.0,Consumer credit,-31,
658,5173031,Active,currency 1,-2857,0,-2218.0,-2857.0,0.0,0,196454.7,0.0,0.0,0.0,Consumer credit,-2857,
659,5307132,Closed,currency 1,-680,0,1146.0,-97.0,,0,490500.0,0.0,0.0,0.0,Consumer credit,-86,
661,5834350,Active,currency 1,-777,0,559.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-165,
662,5075381,Closed,currency 1,-739,0,-313.0,-342.0,,0,168680.52,0.0,,0.0,Consumer credit,-340,
663,5127920,Active,currency 1,-167,0,27459.0,,,0,22500.0,23382.0,0.0,0.0,Credit card,-24,
664,6798920,Closed,currency 1,-1858,0,-1554.0,-1530.0,,0,136872.0,0.0,0.0,0.0,Consumer credit,-934,0.0
665,5861036,Closed,currency 1,-2454,0,-627.0,-617.0,6417.0,0,270000.0,,,0.0,Consumer credit,-617,7254.0
666,5136343,Closed,currency 1,-2639,0,-813.0,-699.0,,0,765000.0,0.0,0.0,0.0,Consumer credit,-148,
667,5192850,Closed,currency 1,-940,0,-726.0,-754.0,0.0,0,65153.52,0.0,0.0,0.0,Consumer credit,-754,
669,5024564,Closed,currency 1,-766,0,-5.0,-35.0,,0,252360.0,0.0,,0.0,Consumer credit,-23,6196.5
673,6294893,Closed,currency 1,-491,0,-128.0,-430.0,,0,161451.0,0.0,0.0,0.0,Consumer credit,-425,
675,6276888,Closed,currency 1,-787,0,308.0,-290.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-123,0.0
677,5529944,Closed,currency 1,-977,0,-915.0,-915.0,,0,28615.5,0.0,0.0,0.0,Consumer credit,-783,
678,5805395,Active,currency 1,-737,0,339.0,,,0,216000.0,212949.0,0.0,0.0,Credit card,-9,21600.0
679,6797160,Closed,currency 1,-373,0,-337.0,-337.0,,0,60930.0,0.0,0.0,0.0,Consumer credit,-311,
683,6138216,Active,currency 1,-241,0,65.0,,2427.345,0,27000.0,8748.0,0.0,0.0,Consumer credit,-23,
686,5451646,Closed,currency 1,-1674,0,-1500.0,-1500.0,,0,27261.0,0.0,0.0,0.0,Consumer credit,-1499,
688,5839167,Closed,currency 1,-1975,0,-1579.0,-1708.0,,0,161738.91,0.0,,0.0,Consumer credit,-831,
690,5852781,Closed,currency 1,-2520,0,-1790.0,-1790.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-1789,0.0
692,5730970,Closed,currency 1,-1064,0,763.0,-500.0,,0,463500.0,0.0,0.0,0.0,Consumer credit,-360,0.0
694,5207247,Closed,currency 1,-2191,0,-1979.0,-2038.0,0.0,0,69079.5,0.0,0.0,0.0,Consumer credit,-2038,
695,5672028,Active,currency 1,-1549,0,,,0.0,0,225000.0,0.0,225000.0,0.0,Credit card,-12,
696,5421188,Closed,currency 1,-1252,0,-1068.0,-1091.0,,0,58320.0,0.0,0.0,0.0,Consumer credit,-1091,
700,5834241,Active,currency 1,-907,0,375.0,,,0,630000.0,533664.0,0.0,0.0,Credit card,-12,
702,5675808,Active,currency 1,-454,0,645.0,,,0,225000.0,219618.0,0.0,0.0,Credit card,-26,
703,5730610,Closed,currency 1,-1375,0,-1194.0,-1194.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-936,
704,5050985,Active,currency 1,-1087,0,8045.0,,,0,5571000.0,4881429.0,0.0,0.0,Mortgage,-36,56322.0
705,5441473,Active,currency 1,-720,0,562.0,,,0,135000.0,128956.5,0.0,0.0,Credit card,-67,
706,6500271,Closed,currency 1,-904,0,-174.0,-173.0,,0,94500.0,0.0,0.0,0.0,Consumer credit,-87,
707,5806229,Closed,currency 1,-2885,0,-2307.0,-2732.0,14062.5,0,101250.0,0.0,0.0,0.0,Consumer credit,-2732,
